Orientation Sensor Raw Data Test

Current Temperature: 28 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-3.34	14.38	-2.65	-5.19	19.87	10.25	344.31	-31.94	-11.63	1.85	12.70	-10.80	-5.19	1.68	8.14	-0.9540	-0.2524	-0.0783	-0.1418	3	0	0	3
-0.51	0.44	-2.82	0.25	17.37	14.19	328.94	-20.12	-6.06	3.00	-1.19	-8.23	-3.38	0.97	9.15	-0.9417	-0.1861	0.0104	-0.2802	3	0	0	3
-13.57	0.37	21.27	6.00	14.88	17.87	314.19	-26.69	-8.25	-26.58	-4.70	28.59	-4.41	1.26	8.66	-0.9045	-0.1863	0.0524	-0.3799	3	0	0	3
-10.45	-6.69	9.80	5.69	12.38	19.06	329.50	-15.38	7.38	-7.85	-5.48	0.43	-2.51	-1.26	9.39	-0.9653	-0.1052	0.0930	-0.2203	3	0	0	3
-0.94	0.72	3.02	-0.88	14.50	18.25	0.06	-17.87	6.25	1.74	2.35	-2.60	-3.01	-1.01	9.27	-0.9825	-0.1777	0.0446	0.0313	3	0	0	3
-1.67	0.09	5.41	-13.88	15.88	10.38	28.06	-34.75	6.63	3.80	1.36	-2.94	-5.74	-1.04	7.88	-0.9033	-0.3354	-0.0229	0.2667	3	0	0	3
-3.78	-3.90	8.34	-20.25	8.75	5.00	52.94	-41.31	32.25	1.39	-3.26	6.60	-6.47	-3.92	6.22	-0.7966	-0.4434	0.0615	0.4063	3	0	0	3
-6.46	-2.58	11.75	-24.69	4.19	0.69	47.31	-55.31	72.69	-1.63	-1.10	11.20	-8.15	-5.26	1.35	-0.6719	-0.6750	0.1064	0.2855	3	0	0	3
-20.03	-17.30	-0.97	-22.50	3.06	-7.69	87.25	-27.56	100.50	-14.00	-8.51	-2.63	-4.54	-8.54	-1.58	-0.4047	-0.7036	0.2923	0.5057	3	0	0	3
-3.52	-12.30	-2.84	-8.38	-17.06	-12.88	158.50	21.00	92.62	-7.70	-3.46	-1.92	3.51	-9.14	-0.42	-0.1028	-0.6139	0.3555	0.6973	3	0	0	3
-8.69	-4.64	3.16	-0.75	-19.00	-14.38	178.06	21.44	79.87	-12.44	4.25	1.02	3.59	-8.98	1.60	0.0047	-0.5864	0.2523	0.7697	3	0	0	3
-26.46	-39.18	29.05	7.88	-18.69	-11.75	200.81	48.63	70.12	-32.24	-33.13	27.00	7.35	-6.09	2.20	0.1026	-0.4035	0.4408	0.7952	3	0	0	3
38.71	24.71	-8.00	9.25	-21.19	4.19	166.75	64.44	96.50	26.09	28.37	0.56	8.73	-4.31	-1.06	-0.0558	-0.3123	0.6799	0.6611	3	0	0	3
14.14	1.88	-38.94	-3.69	-15.06	-16.75	144.56	24.62	123.62	4.39	15.70	-25.11	4.08	-7.41	-4.94	-0.2069	-0.6116	0.6172	0.4496	3	0	0	3
8.34	12.62	-11.34	-18.19	-13.19	-7.56	57.75	-26.69	121.19	13.87	20.37	-7.62	-4.40	-7.49	-4.54	-0.4774	-0.7721	0.3568	0.2208	3	0	0	3
2.16	5.43	-9.12	-18.19	10.56	-11.06	33.19	-51.19	156.31	9.42	9.41	0.52	-7.64	-2.15	-5.75	-0.4337	-0.8940	-0.0366	0.1060	3	0	0	3
1.11	8.95	-18.07	-7.25	19.00	-11.06	329.50	-41.81	-143.63	7.65	4.62	-12.19	-6.54	4.32	-5.88	-0.4305	-0.8193	-0.3620	-0.1113	3	0	0	3
33.74	39.22	38.99	12.06	16.50	-12.69	293.75	-9.38	-114.00	40.18	30.38	39.39	-1.60	8.83	-3.93	-0.4641	-0.5117	-0.6381	-0.3400	3	0	0	3
4.94	15.25	-8.70	17.87	9.56	-11.19	263.69	18.12	-120.75	1.67	12.94	5.61	3.06	8.00	-4.77	-0.3271	-0.3759	-0.7668	-0.4045	3	0	0	3
21.56	13.55	-18.65	22.87	-2.06	-7.25	232.75	63.25	-90.19	12.80	9.14	-18.63	8.75	4.41	-0.01	-0.2010	0.0042	-0.7695	-0.6061	3	0	0	3
39.22	39.22	39.21	11.69	-18.69	-9.19	191.69	65.87	137.19	30.27	40.46	37.08	8.95	-2.72	-2.94	-0.0892	0.3915	-0.6772	-0.6166	3	0	0	3
-4.02	-17.90	-2.26	10.06	-16.06	-13.88	203.88	59.50	104.19	-11.93	-11.36	2.69	8.46	-4.73	-1.44	-0.1021	0.4719	-0.6272	-0.6111	3	0	0	3
5.86	-7.12	-38.05	5.06	-14.00	-16.37	203.69	58.69	150.81	-5.16	-3.98	-33.14	8.25	-2.37	-4.72	-0.1163	0.3953	-0.7697	-0.4876	3	0	0	3
9.19	-22.04	-7.86	7.88	-11.75	-17.87	249.44	46.00	-165.81	8.33	-23.16	-7.86	7.02	1.99	-6.54	-0.2197	0.2833	-0.8819	-0.3062	3	0	0	3
-4.63	2.41	-4.84	4.69	-11.06	-20.50	264.06	37.75	-150.13	-10.63	-1.44	1.87	6.04	4.03	-6.58	-0.2957	0.1200	-0.8946	-0.3129	3	0	0	3
-9.37	-5.55	-10.03	13.00	-4.56	-20.19	282.81	30.06	-117.75	-14.28	-13.06	-6.07	4.91	7.50	-3.95	-0.4363	-0.1453	-0.8199	-0.3411	3	0	0	3
-7.14	-5.39	-1.90	16.19	10.25	-12.75	306.88	-8.50	-110.06	-5.68	-14.49	1.43	-1.45	9.10	-3.33	-0.5236	-0.5361	-0.6193	-0.2343	3	0	0	3
-4.15	-8.67	-17.19	5.69	19.56	-11.19	330.19	-37.00	-127.19	1.74	-14.91	-12.46	-5.90	6.23	-4.73	-0.4574	-0.7609	-0.4436	-0.1227	3	0	0	3
-6.68	-1.79	-13.90	6.00	17.50	-15.06	58.94	-29.31	-151.88	-1.88	-5.82	-6.35	-4.80	4.02	-7.54	-0.3112	-0.8305	-0.4597	-0.0460	3	0	0	3
-8.41	-1.10	-10.46	4.56	13.50	-18.19	43.56	-28.37	179.44	-3.74	-1.01	-1.84	-4.66	-0.08	-8.62	-0.2115	-0.9147	-0.3194	0.1286	3	0	0	3
-27.82	-39.22	-18.19	1.00	9.50	-21.25	351.19	-11.81	155.13	-25.80	-35.19	-9.48	-2.01	-4.02	-8.70	-0.0689	-0.9417	0.1483	0.2942	3	0	0	3
-2.32	-0.12	-17.82	-4.88	0.06	-22.06	196.25	19.56	133.13	-5.61	6.60	-11.50	3.28	-6.73	-6.32	0.0832	-0.8430	0.2979	0.4401	3	0	0	3
-10.19	-16.32	-9.36	0.56	-4.88	-22.87	216.25	41.13	124.87	-16.78	-9.29	-9.26	6.62	-5.96	-4.07	0.2060	-0.7115	0.4265	0.5189	3	0	0	3
-1.27	-1.20	-8.63	10.00	-5.38	-20.19	249.25	72.25	102.06	-10.61	1.70	-8.01	9.41	-2.73	-0.36	0.4136	-0.5331	0.4572	0.5793	3	0	0	3
-35.89	-39.04	29.48	18.69	-4.25	-12.00	257.38	76.75	-27.37	-47.94	-40.23	37.19	9.54	1.03	1.99	0.4075	-0.2779	0.6538	0.5739	3	0	0	3
12.42	-11.51	-39.22	10.69	-17.56	-11.25	184.19	50.56	175.06	2.50	-5.61	-33.02	7.57	-0.53	-6.20	0.0012	-0.1456	0.8886	0.4350	3	0	0	3
2.13	5.12	-12.58	2.00	-21.56	-8.19	140.38	44.56	120.62	-4.75	11.13	-9.03	6.67	-6.33	-3.38	-0.2436	-0.3240	0.7439	0.5313	3	0	0	3
8.21	7.11	0.81	-10.19	-20.87	-1.06	90.06	12.13	99.50	8.88	17.88	3.57	2.06	-9.45	-1.58	-0.4730	-0.4178	0.6295	0.4532	3	0	0	3
-9.92	-39.10	-25.23	-2.56	-11.38	-19.75	229.69	45.88	127.81	-17.20	-33.83	-16.19	7.04	-5.38	-4.18	0.1813	-0.7317	0.4245	0.5015	2	0	0	3
-4.64	0.07	-8.90	-4.00	-14.19	-18.75	200.38	52.81	130.81	-12.72	5.81	-1.94	7.81	-4.47	-3.87	0.1352	-0.4925	0.6502	0.5624	2	0	0	3
-5.23	-2.64	-5.08	15.50	-9.19	-16.50	247.19	83.12	-173.25	-14.97	-3.79	-4.85	9.73	1.14	-0.22	0.4507	-0.2743	0.6365	0.5626	2	0	0	3
36.55	-38.45	-30.80	17.69	2.25	-15.69	183.75	36.00	-165.69	30.78	-40.41	-23.12	5.76	1.95	-7.68	-0.0322	-0.0097	0.9594	0.2802	3	0	0	3
26.59	26.54	-13.57	2.75	-17.19	-13.69	215.31	34.00	158.31	21.11	29.54	-6.02	5.48	-2.99	-7.55	-0.0662	-0.3326	0.8711	0.3552	3	0	0	3
-1.24	1.53	-19.88	-3.69	-19.06	-13.69	163.81	38.69	131.06	-7.41	7.57	-13.82	6.13	-5.76	-5.03	-0.0845	-0.5239	0.6741	0.5137	3	0	0	3
-0.13	2.88	-3.78	-8.06	-18.69	-11.75	137.31	18.62	105.37	-2.96	11.44	-2.41	2.86	-9.08	-2.34	-0.2731	-0.6145	0.4735	0.5688	3	0	0	3
39.22	15.01	36.25	-15.69	-15.06	-9.38	316.75	-7.25	137.19	40.46	21.62	43.39	-1.23	-6.60	-7.13	0.0432	-0.9449	0.2220	0.2364	3	0	0	3
-11.10	-11.08	2.10	-6.25	1.19	-22.75	318.50	6.81	139.44	-14.04	-5.85	12.98	1.16	-6.32	-7.40	-0.0463	-0.8555	0.3770	0.3519	3	0	0	3
-7.06	-8.67	-20.51	-8.38	-3.88	-21.56	290.44	30.37	149.25	-12.03	-4.35	-13.24	5.24	-4.09	-7.20	0.1520	-0.7377	0.5534	0.3557	3	0	0	3
-5.84	-6.06	-9.21	1.56	-3.88	-22.00	261.56	60.25	173.56	-14.35	-5.52	-4.37	8.61	-0.28	-4.67	0.3743	-0.5598	0.6323	0.3831	3	0	0	3
-32.08	-39.22	30.11	10.25	1.19	-20.75	281.25	59.13	-142.13	-39.87	-42.29	43.19	8.41	3.08	-3.97	0.3267	-0.3911	0.7865	0.3490	3	0	0	3
9.74	-9.77	-39.22	0.00	-20.06	-9.50	221.31	24.75	143.94	1.44	-3.48	-31.95	4.11	-5.23	-7.19	-0.1819	-0.3860	0.8470	0.3171	3	0	0	3
0.96	4.42	-9.66	-12.25	-16.87	-11.38	114.12	12.25	129.50	-1.12	11.81	-3.56	2.08	-7.39	-6.10	-0.2558	-0.6278	0.6355	0.3696	3	0	0	3
36.74	30.98	39.22	-18.06	-11.06	-11.06	84.37	-12.81	128.00	40.95	37.13	45.10	-2.18	-7.52	-5.89	-0.2311	-0.8289	0.4366	0.2626	3	0	0	3
-9.13	-16.03	-22.00	-7.50	1.88	-22.37	314.75	12.56	148.56	-12.80	-8.76	-9.63	2.13	-4.99	-8.16	0.0264	-0.8718	0.4063	0.2726	3	0	0	3
-6.71	-13.41	-13.62	-7.50	-1.25	-20.75	282.38	23.62	154.00	-9.40	-10.37	-13.57	4.04	-3.86	-8.05	0.0402	-0.7032	0.6382	0.3106	3	0	0	3
-2.59	-1.08	-12.57	-2.19	-8.19	-22.37	224.56	49.81	161.06	-10.08	0.81	-6.82	7.63	-1.91	-5.84	0.1953	-0.4978	0.7280	0.4291	3	0	0	3
-2.05	-1.14	-4.60	6.56	-9.19	-20.50	247.88	62.88	-156.31	-10.79	-2.93	-0.51	8.73	1.78	-4.08	0.3219	-0.2793	0.7880	0.4445	3	0	0	3
-0.85	-0.59	-2.94	16.00	-2.69	-17.25	267.38	46.44	-120.69	-7.90	-6.47	0.30	7.11	5.80	-3.44	0.3987	-0.0217	0.8245	0.4011	3	0	0	3
39.07	-6.04	-39.17	13.50	-3.19	-18.87	163.25	14.13	176.81	36.68	-5.52	-29.67	2.39	-0.52	-9.49	-0.0699	0.1447	0.9841	0.0753	3	0	0	3
7.74	17.80	-3.30	6.56	-18.75	-12.25	181.00	24.06	175.88	5.06	17.53	6.34	4.00	-0.64	-8.92	-0.0094	-0.0454	0.9754	0.2155	3	0	0	3
1.10	1.05	-18.38	2.56	-16.19	-15.75	214.38	36.31	168.63	-4.70	2.60	-10.64	5.80	-1.55	-7.74	0.0016	-0.3191	0.8807	0.3501	3	0	0	3
4.21	7.62	-5.37	-4.00	-19.19	-13.50	130.56	24.44	138.31	-0.18	13.32	3.30	3.83	-6.09	-6.65	-0.2097	-0.5016	0.7637	0.3483	3	0	0	3
0.66	0.79	-4.52	-15.06	-15.50	-8.38	70.69	-8.81	121.19	2.17	9.07	0.50	-1.51	-8.28	-5.02	-0.4302	-0.6420	0.5714	0.2762	3	0	0	3
36.30	-9.42	-35.03	-19.56	-5.38	-13.75	308.50	20.50	150.94	66.14	-0.01	-0.01	4.27	-4.23	-7.74	0.0663	-0.8580	0.4002	0.3152	3	0	0	3
-9.50	-8.70	-9.43	-4.75	2.19	-22.75	299.63	28.12	151.13	-14.12	-4.52	-1.86	4.62	-4.17	-7.57	0.0884	-0.7944	0.5103	0.3174	3	0	0	3
4.77	-2.76	-15.27	-10.06	-8.25	-19.25	264.38	19.00	139.94	0.23	2.05	-13.82	3.19	-5.96	-7.09	-0.1165	-0.5948	0.7054	0.3674	3	0	0	3
-1.76	1.14	-6.44	-5.06	-15.75	-17.00	181.56	46.81	138.44	-8.91	5.59	-1.42	7.15	-4.44	-5.01	0.0463	-0.4485	0.7344	0.5074	3	0	0	3
-5.48	-9.39	1.79	6.56	-11.19	-18.87	250.06	49.13	-167.69	-16.09	-20.52	14.13	7.41	1.36	-6.26	0.2676	-0.3796	0.8470	0.2585	3	0	0	3
34.80	15.88	-8.08	-1.50	-11.50	-18.87	215.31	21.81	158.88	31.15	19.16	0.41	3.64	-3.27	-8.49	-0.1219	-0.2650	0.9164	0.2740	3	0	0	3
-2.78	-39.21	-6.83	5.69	-11.88	-18.06	244.81	52.25	-166.50	-11.57	-40.34	-4.86	7.75	1.39	-5.83	0.2252	-0.3287	0.8266	0.3975	3	0	0	3
16.69	5.00	-15.56	4.25	-14.75	-17.25	204.38	32.19	171.75	8.48	7.78	-5.49	5.38	-0.88	-8.15	0.0305	-0.1949	0.9346	0.2959	3	0	0	3
2.37	-9.24	-7.93	5.00	-11.19	-18.50	206.19	43.25	-166.69	-5.50	-11.18	-0.12	6.72	1.63	-6.94	0.1690	-0.2061	0.9018	0.3402	3	0	0	3
14.56	6.52	-2.22	8.00	-13.69	-17.75	201.63	35.75	-173.69	8.83	5.65	5.68	5.71	0.86	-7.92	0.1124	-0.1835	0.9313	0.2937	3	0	0	3
9.44	-2.55	-3.84	6.06	-11.19	-19.69	208.38	38.69	-167.75	3.60	-3.53	3.30	6.13	1.59	-7.48	0.1623	-0.2377	0.9102	0.2980	3	0	0	3
10.66	4.74	-2.57	3.88	-10.75	-18.87	211.25	37.19	-171.50	4.56	2.11	6.22	5.92	1.15	-7.72	0.1443	-0.2620	0.9115	0.2824	3	0	0	3
7.35	2.57	-12.63	1.75	-11.50	-19.25	216.25	35.88	-171.31	1.60	1.37	-4.77	5.74	1.19	-7.85	0.1594	-0.3045	0.9003	0.2672	3	0	0	3
1.29	-1.90	-25.85	1.50	-11.19	-20.00	220.50	27.94	179.44	-3.30	-1.82	-17.19	4.60	-0.08	-8.66	0.0901	-0.3492	0.9033	0.2322	3	0	0	3
5.54	9.86	-4.93	-2.50	-12.19	-19.25	228.75	27.87	173.94	1.41	10.97	5.60	4.59	-0.91	-8.61	0.0485	-0.4192	0.8765	0.2319	3	0	0	3
1.28	1.48	-20.31	-6.75	-12.25	-18.87	241.06	26.50	165.13	-3.09	3.73	-11.83	4.38	-2.24	-8.48	0.0166	-0.5057	0.8095	0.2978	3	0	0	3
2.50	7.60	4.79	-6.06	-10.75	-19.25	259.31	29.50	160.88	-2.60	9.56	7.91	4.83	-2.78	-8.06	0.0513	-0.6404	0.7189	0.2653	3	0	0	3
2.05	0.10	-15.65	-9.25	-5.38	-20.75	280.50	20.94	155.94	-1.44	3.83	-7.29	3.50	-3.73	-8.36	0.0036	-0.7531	0.5884	0.2943	3	0	0	3
1.85	2.61	-4.56	-10.00	-5.75	-20.50	299.50	12.63	138.00	-0.28	9.01	2.55	2.14	-6.39	-7.11	-0.0902	-0.8138	0.4426	0.3657	3	0	0	3
23.09	-14.67	-1.06	-10.75	1.50	-22.00	321.56	9.81	161.75	17.74	-22.25	5.92	1.67	-3.01	-9.17	0.0673	-0.9388	0.2951	0.1645	3	0	0	3
38.51	-8.72	3.77	-6.06	4.69	-22.37	324.38	2.19	145.13	38.12	-3.12	11.81	0.38	-5.59	-8.04	-0.0991	-0.9028	0.3021	0.2897	3	0	0	3
2.18	-11.54	-2.17	-6.50	5.06	-21.19	328.50	6.00	149.50	2.45	-4.65	2.18	0.98	-4.98	-8.38	-0.0364	-0.9265	0.2582	0.2714	3	0	0	3
-10.57	-0.57	3.63	-7.88	2.88	-21.19	327.75	-0.37	147.69	-8.59	5.11	19.07	-0.07	-5.23	-8.29	-0.0775	-0.9261	0.2722	0.2495	3	0	0	3
-3.39	-10.79	4.57	-9.00	4.25	-20.50	324.13	-1.81	151.38	-3.07	-6.10	13.17	-0.24	-4.70	-8.59	-0.0946	-0.9185	0.3069	0.2306	3	0	0	3
-7.62	-8.29	1.16	-12.56	4.25	-19.69	320.00	-4.69	152.81	-5.45	-2.50	7.29	-0.80	-4.46	-8.69	-0.1167	-0.9131	0.3372	0.1975	3	0	0	3
-7.72	-2.66	-12.84	-14.00	5.06	-19.25	316.38	-7.63	152.38	-7.78	0.67	-0.13	-1.31	-4.56	-8.57	-0.1541	-0.8960	0.3688	0.1934	3	0	0	3
-5.10	-7.26	2.15	-15.50	3.25	-18.50	311.44	-9.81	153.63	-3.42	-2.97	10.81	-1.68	-4.29	-8.65	-0.1746	-0.8818	0.4059	0.1650	3	0	0	3
-7.47	-3.15	-4.75	-16.87	3.25	-15.75	307.88	-14.19	153.88	-5.58	0.40	5.51	-2.40	-4.18	-8.53	-0.2322	-0.8638	0.4258	0.1365	3	0	0	3
-8.55	-4.40	2.78	-19.06	3.25	-14.56	305.63	-16.94	153.94	-5.69	-0.28	11.21	-2.85	-4.11	-8.42	-0.2394	-0.8539	0.4470	0.1169	3	0	0	3
-6.79	-7.65	2.28	-19.50	2.19	-13.75	300.94	-18.81	153.63	-3.63	-3.53	10.60	-3.16	-4.11	-8.31	-0.2613	-0.8307	0.4806	0.1033	3	0	0	3
-4.97	-8.14	-9.66	-20.87	1.75	-11.88	296.06	-20.12	153.13	-2.14	-5.42	-6.17	-3.37	-4.16	-8.21	-0.2693	-0.8086	0.5164	0.0839	3	0	0	3
-11.29	-0.29	1.43	-20.50	0.69	-11.50	292.50	-24.75	149.56	-5.69	4.59	10.79	-4.11	-4.50	-7.67	-0.3247	-0.7817	0.5278	0.0701	3	0	0	3
-5.69	-5.47	-2.30	-22.00	0.00	-8.75	289.31	-27.37	149.69	-1.17	-1.08	5.21	-4.43	-4.38	-7.56	-0.3363	-0.7645	0.5472	0.0552	3	0	0	3
-6.24	-6.40	0.30	-22.00	-1.37	-8.38	286.19	-28.25	149.50	-1.60	-2.03	7.75	-4.64	-4.37	-7.44	-0.3375	-0.7495	0.5684	0.0356	3	0	0	3
-9.68	-6.68	0.78	-22.69	-1.75	-6.50	281.69	-30.19	150.81	-5.46	-3.08	5.58	-4.93	-4.13	-7.39	-0.3453	-0.7234	0.5978	0.0037	3	0	0	3
-8.96	-10.37	2.06	-21.25	-2.50	-5.56	275.69	-29.50	147.69	-4.13	-5.81	9.27	-4.83	-4.55	-7.21	-0.3683	-0.6819	0.6318	0.0134	3	0	0	3
-4.05	-10.34	-11.49	-22.00	-6.50	-5.25	268.38	-25.87	143.81	-0.03	-4.41	-3.79	-4.28	-5.20	-7.12	-0.3803	-0.6406	0.6665	0.0284	3	0	0	3
-5.55	-4.24	-6.75	-21.56	-7.56	-2.06	359.75	-29.06	141.88	-1.56	-0.67	-2.57	-4.76	-5.28	-6.74	-0.3881	-0.6115	0.6895	-0.0060	3	0	0	3
-10.12	-10.22	-6.74	-21.56	-9.00	-2.88	259.06	-26.31	143.69	-5.33	-4.30	-0.44	-4.35	-5.20	-7.08	-0.3732	-0.5819	0.7226	-0.0035	3	0	0	3
-9.05	-5.37	-6.14	-21.56	-10.75	-0.19	0.00	-25.56	138.56	-4.88	0.26	1.05	-4.23	-5.84	-6.63	-0.4011	-0.5292	0.7477	-0.0012	3	0	0	3
-10.01	-7.73	-12.15	-19.06	-12.25	-1.00	244.75	-19.12	139.56	-6.65	-0.49	-1.25	-3.22	-6.00	-7.04	-0.3676	-0.4890	0.7904	0.0320	3	0	0	3
-9.34	-8.03	-6.22	-16.56	-15.19	-3.25	233.63	-11.13	139.63	-6.98	-1.73	-0.32	-1.90	-6.22	-7.33	-0.3401	-0.4062	0.8448	0.0749	3	0	0	3
-8.93	-10.40	-9.58	-11.50	-19.19	-4.88	217.50	9.06	144.94	-10.35	-4.95	-0.87	1.55	-5.55	-7.93	-0.2308	-0.2811	0.9112	0.1935	3	0	0	3
-4.77	-7.25	-8.02	-2.06	-21.75	-8.75	197.44	28.19	150.56	-9.55	-3.34	-0.57	4.63	-4.24	-7.52	-0.2006	-0.1124	0.9279	0.2937	3	0	0	3
0.32	-0.85	-11.77	5.88	-22.06	-2.50	104.12	38.56	143.88	-5.78	3.65	-5.58	6.11	-4.51	-6.19	-0.2830	0.0533	0.8940	0.3433	3	0	0	3
0.33	0.22	-6.41	11.00	-19.25	1.75	85.69	44.69	138.25	-6.35	4.84	-1.61	6.90	-4.62	-5.20	-0.3655	0.2344	0.8441	0.3146	3	0	0	3
1.02	-0.33	-10.53	16.75	-16.25	2.50	49.25	35.94	143.69	-4.54	4.38	-4.30	5.59	-4.71	-6.53	-0.3698	0.4376	0.8096	0.1278	3	0	0	3
4.82	3.79	-8.86	20.00	-10.56	-6.75	97.44	6.13	150.81	2.87	8.53	1.34	1.05	-4.74	-8.51	-0.1957	0.6640	0.7049	-0.1546	3	0	0	3
39.22	-13.82	-39.22	17.37	8.50	-11.38	179.81	35.38	-106.44	33.54	-21.49	-36.95	5.67	7.66	-2.26	0.0255	0.5439	0.5419	0.6401	2	0	0	3
-1.45	4.05	-7.82	19.87	-0.06	11.56	138.63	66.62	-111.37	-10.45	0.43	-6.41	9.00	3.62	-1.41	-0.2449	0.5173	0.5803	0.5794	2	0	0	3
1.63	13.80	1.57	21.50	-1.56	5.50	134.69	46.94	-164.19	-5.53	11.98	8.01	6.78	1.75	-6.85	-0.1176	0.5563	0.7618	0.3105	2	0	0	3
19.08	6.44	-39.22	20.75	-2.69	-9.75	101.87	20.31	-176.56	15.67	5.89	-30.04	3.41	0.54	-9.17	-0.0823	0.6099	0.7607	0.2065	3	0	0	3
-14.45	-18.56	26.30	23.25	-0.19	0.37	191.69	45.56	-131.88	-17.55	-29.44	35.69	7.00	5.11	-4.58	0.0467	0.4296	0.7505	0.5000	3	0	0	3
16.77	-12.31	-39.22	22.50	-2.69	-3.06	116.50	34.00	-160.44	11.28	-15.02	-31.56	5.34	2.81	-7.72	0.0141	0.4653	0.8279	0.3129	3	0	0	3
9.97	20.40	-2.73	21.06	-6.25	-7.75	129.00	40.31	-162.19	3.63	18.12	4.37	6.34	2.28	-7.11	-0.0901	0.4053	0.8597	0.2975	3	0	0	3
27.93	39.13	39.22	18.19	-12.75	-5.75	146.19	29.00	167.06	23.16	41.04	47.57	4.76	-1.91	-8.35	-0.1080	0.2109	0.9425	0.2356	3	0	0	3
6.62	6.77	-4.46	11.50	-17.19	-9.38	164.00	46.50	167.81	0.90	6.76	-18.38	7.11	-1.42	-6.59	-0.1466	-0.0620	0.9161	0.3679	3	0	0	3
5.29	10.36	0.90	2.69	-21.87	-7.38	111.62	30.50	138.00	0.31	16.01	7.18	4.97	-5.65	-6.28	-0.2472	-0.2622	0.8730	0.3287	3	0	0	3
7.46	5.95	-10.06	-7.69	-21.06	-5.06	80.19	11.94	128.56	5.43	13.45	-4.07	2.03	-7.49	-5.98	-0.3430	-0.4045	0.7906	0.3061	3	0	0	3
0.31	-0.45	-13.54	-12.38	-19.37	-5.75	98.06	9.13	119.37	-1.67	9.14	-3.54	1.56	-8.43	-4.75	-0.3179	-0.5674	0.6523	0.3891	3	0	0	3
-0.75	0.04	-7.78	-15.25	-13.50	-12.50	110.44	3.31	128.81	-1.32	7.67	-1.64	0.57	-7.62	-6.13	-0.2227	-0.7299	0.5560	0.3293	3	0	0	3
